Tempo(s)    P0(KPa) P0+Coluna(KPa)  P1(KPa) P1+Coluna(KPa)
0.003	-2.22	-2.22	-2.22	-2.22
0.030	-2.22	-2.22	-2.22	-2.22
0.060	8.18	8.18	-2.22	-2.22
0.090	8.18	8.18	7.60	7.60
0.120	8.18	8.18	7.60	7.60
0.149	7.95	7.95	7.60	7.60
0.179	7.95	7.95	7.56	7.56
0.209	7.95	7.95	7.56	7.56
0.239	7.96	7.96	7.56	7.56
0.269	7.96	7.96	7.61	7.61
0.298	7.96	7.96	7.61	7.61
0.328	7.96	7.96	7.61	7.61
0.358	7.96	7.96	7.64	7.64
0.388	7.96	7.96	7.64	7.64
0.418	7.97	7.97	7.64	7.64
0.447	7.97	7.97	7.54	7.54
0.477	7.97	7.97	7.54	7.54
0.507	7.97	7.97	7.54	7.54
0.537	7.97	7.97	7.65	7.65
0.566	7.97	7.97	7.65	7.65
0.596	7.97	7.97	7.65	7.65
0.626	0.00	7.97	-0.09	7.56
0.656	0.00	7.97	-0.09	7.56
0.685	0.00	7.97	-0.09	7.56
0.715	0.00	7.97	-0.05	7.60
0.745	0.00	7.97	-0.05	7.60
0.774	0.00	7.97	-0.05	7.60
0.804	0.00	7.97	-0.01	7.65
0.834	0.00	7.97	-0.01	7.65
0.864	0.00	7.97	-0.01	7.65
0.893	0.00	7.97	-0.11	7.54
0.923	0.00	7.97	-0.11	7.54
0.953	0.00	7.97	-0.11	7.54
0.983	0.00	7.97	-0.00	7.65
1.012	0.00	7.97	-0.00	7.65
1.042	0.00	7.97	-0.00	7.65
1.072	0.00	7.97	-0.09	7.56
1.102	0.00	7.97	-0.09	7.56
1.131	0.00	7.97	-0.09	7.56
1.161	0.00	7.97	-0.05	7.60
1.191	0.00	7.97	-0.05	7.60
1.221	0.00	7.97	-0.05	7.60
1.250	0.00	7.97	-0.01	7.65
1.280	0.00	7.97	-0.01	7.65
1.310	0.00	7.97	-0.01	7.65
1.340	0.00	7.97	-0.11	7.54
1.369	0.00	7.97	-0.11	7.54
1.399	0.00	7.97	-0.11	7.54
1.429	0.00	7.97	-0.00	7.65
1.459	0.00	7.97	-0.00	7.65
1.488	0.00	7.97	-0.00	7.65
1.518	0.00	7.97	-0.09	7.57
1.548	0.00	7.97	-0.09	7.57
1.578	0.00	7.97	-0.09	7.57
1.608	0.00	7.97	-0.05	7.60
1.637	0.00	7.97	-0.05	7.60
1.667	0.00	7.97	-0.05	7.60
1.697	0.00	7.97	-0.00	7.65
1.727	0.00	7.97	-0.00	7.65
1.757	0.00	7.97	-0.00	7.65
1.786	0.00	7.97	-0.12	7.54
1.816	0.00	7.97	-0.12	7.54
1.846	0.00	7.97	-0.12	7.54
1.876	0.00	7.97	-0.00	7.65
1.905	0.00	7.97	-0.00	7.65
1.935	0.01	7.97	-0.00	7.65
1.965	0.01	7.97	-0.09	7.57
1.995	0.01	7.97	-0.09	7.57
2.025	0.01	7.98	-0.09	7.57
2.054	0.01	7.98	-0.06	7.60
2.084	0.01	7.98	-0.06	7.60
2.114	0.04	8.01	-0.06	7.60
2.144	0.04	8.01	-0.01	7.65
2.174	0.04	8.01	-0.01	7.65
2.203	0.06	8.03	-0.01	7.65
2.233	0.06	8.03	-0.12	7.54
2.263	0.06	8.03	-0.12	7.54
2.293	0.12	8.08	-0.12	7.54
2.323	0.12	8.08	-0.01	7.65
2.352	0.12	8.08	-0.01	7.65
2.382	0.21	8.18	-0.01	7.65
2.412	0.21	8.18	-0.09	7.56
2.442	0.21	8.18	-0.09	7.56
2.471	0.20	8.17	-0.09	7.56
2.501	0.20	8.17	-0.06	7.60
2.531	0.20	8.17	-0.06	7.60
2.561	0.21	8.17	-0.06	7.60
2.591	0.21	8.17	-0.00	7.65
2.620	0.21	8.17	-0.00	7.65
2.650	0.21	8.18	-0.00	7.65
2.680	0.21	8.18	-0.11	7.54
2.710	0.21	8.18	-0.11	7.54
2.739	0.22	8.19	-0.11	7.54
2.769	0.22	8.19	-0.01	7.65
2.799	0.22	8.19	-0.01	7.65
2.829	0.22	8.19	-0.01	7.65
2.859	0.22	8.19	-0.09	7.57
2.888	0.22	8.19	-0.09	7.57
2.918	0.23	8.19	-0.09	7.57
2.948	0.23	8.19	-0.06	7.59
2.978	0.23	8.19	-0.06	7.59
3.008	0.23	8.20	-0.06	7.59
3.037	0.23	8.20	-0.01	7.65
3.067	0.23	8.20	-0.01	7.65
3.097	0.23	8.20	-0.01	7.65
3.127	0.23	8.20	-0.11	7.54
3.156	0.23	8.20	-0.11	7.54
3.186	0.23	8.20	-0.11	7.54
3.216	0.23	8.20	-0.01	7.64
3.246	0.23	8.20	-0.01	7.64
3.276	0.23	8.20	-0.01	7.64
3.305	0.23	8.20	-0.09	7.57
3.335	0.23	8.20	-0.09	7.57
3.365	0.24	8.20	-0.09	7.57
3.395	0.24	8.20	-0.06	7.59
3.425	0.24	8.20	-0.06	7.59
3.454	0.24	8.20	-0.06	7.59
3.484	0.24	8.20	-0.00	7.65
3.514	0.24	8.20	-0.00	7.65
3.544	0.24	8.21	-0.00	7.65
3.573	0.24	8.21	-0.11	7.54
3.603	0.24	8.21	-0.11	7.54
3.633	0.25	8.22	-0.11	7.54
3.663	0.25	8.22	-0.01	7.65
3.693	0.25	8.22	-0.01	7.65
3.722	0.26	8.22	-0.01	7.65
3.752	0.26	8.22	-0.09	7.57
3.782	0.26	8.22	-0.09	7.57
3.812	0.42	8.38	-0.09	7.57
3.841	0.42	8.38	-0.07	7.59
3.871	0.42	8.38	-0.07	7.59
