Tempo(s)    P0(KPa) P0+Coluna(KPa)  P1(KPa) P1+Coluna(KPa)  Vazao(L/min)    Pulsos
0.000	0.00	2.27	-0.00	7.63	0.000	0
0.032	0.00	2.27	0.00	7.63	0.000	0
0.064	0.00	2.27	-0.00	7.63	0.000	0
0.096	0.00	2.27	-0.00	7.63	0.000	0
0.128	0.00	2.27	-0.00	7.63	0.000	0
0.160	0.00	2.27	0.00	7.63	0.000	0
0.192	0.00	2.27	0.00	7.63	0.000	0
0.224	0.01	2.27	-0.00	7.63	0.000	0
0.256	0.00	2.27	-0.00	7.63	0.000	0
0.288	0.00	2.27	-0.00	7.63	0.000	0
0.320	0.00	2.27	-0.00	7.63	0.000	0
0.352	0.00	2.27	-0.00	7.63	0.000	0
0.384	0.00	2.27	-0.00	7.63	0.000	0
0.416	-0.00	2.26	-0.00	7.63	0.000	0
0.448	0.00	2.27	-0.00	7.63	0.000	0
0.480	0.00	2.27	0.00	7.63	0.000	0
0.512	0.00	2.27	0.00	7.63	0.000	0
0.544	0.00	2.27	0.00	7.63	0.000	0
0.576	0.00	2.27	-0.00	7.63	0.000	0
0.608	0.00	2.27	-0.00	7.63	0.000	0
0.640	0.00	2.27	0.00	7.63	0.000	0
0.672	0.00	2.27	0.00	7.64	0.000	0
0.704	0.00	2.27	-0.00	7.63	0.000	0
0.736	0.00	2.27	-0.00	7.63	0.000	0
0.768	0.00	2.27	-0.00	7.63	0.000	0
0.800	0.00	2.27	0.00	7.64	0.000	0
0.832	-0.00	2.26	-0.00	7.63	0.000	0
0.864	0.00	2.27	0.00	7.63	0.000	0
0.896	0.00	2.27	0.00	7.63	0.000	0
0.928	0.00	2.27	-0.00	7.63	0.000	0
0.960	0.00	2.27	-0.00	7.63	0.000	0
0.992	0.00	2.27	0.00	7.64	0.000	0
1.024	0.00	2.27	0.00	7.63	0.000	0
1.056	0.00	2.27	-0.00	7.63	0.000	0
1.088	-0.00	2.26	0.00	7.63	0.000	0
1.120	0.00	2.27	0.00	7.63	0.000	0
1.152	0.00	2.27	-0.00	7.63	0.000	0
1.184	0.00	2.27	0.00	7.63	0.000	0
1.216	0.00	2.27	-0.00	7.63	0.000	0
1.248	0.00	2.27	0.00	7.63	0.000	0
1.280	0.00	2.27	-0.00	7.63	0.000	0
1.312	0.00	2.27	-0.00	7.63	0.000	0
1.344	0.00	2.27	-0.00	7.63	0.000	0
1.376	0.00	2.27	0.00	7.63	0.000	0
1.408	0.00	2.27	-0.00	7.63	0.000	0
1.440	0.00	2.27	0.00	7.64	0.000	0
1.472	0.00	2.27	0.00	7.63	0.000	0
1.504	0.00	2.27	0.00	7.63	0.000	0
1.536	0.00	2.27	-0.00	7.63	0.000	0
1.568	0.00	2.27	0.00	7.63	0.000	0
1.600	0.00	2.27	0.00	7.63	0.000	0
1.632	0.00	2.27	0.00	7.63	0.000	0
1.664	0.00	2.27	0.00	7.63	0.000	0
1.696	0.10	2.37	-0.00	7.63	0.005	1
1.728	1.34	3.60	0.00	7.64	0.005	1
1.760	3.20	5.46	-0.00	7.63	0.005	1
1.792	5.18	7.45	0.00	7.63	0.005	1
1.824	7.12	9.38	0.00	7.63	0.005	1
1.856	8.98	11.25	-0.00	7.63	0.005	1
1.888	10.65	12.91	-0.00	7.63	0.005	1
1.920	12.12	14.39	-0.00	7.63	0.005	1
1.952	13.42	15.68	0.00	7.63	0.005	1
1.984	14.53	16.79	-0.00	7.63	0.005	1
2.016	15.47	17.73	-0.00	7.63	0.005	1
2.048	16.24	18.50	-0.00	7.63	0.005	1
2.080	16.84	19.11	0.00	7.63	0.005	1
2.112	17.33	19.59	0.00	7.64	0.005	1
2.144	17.69	19.95	0.00	7.64	0.005	1
2.176	17.97	20.23	-0.00	7.63	1.096	239
2.208	18.20	20.46	0.00	7.63	1.096	239
2.240	18.39	20.66	-0.00	7.63	1.096	239
2.272	18.54	20.80	0.00	7.64	1.096	239
2.304	18.65	20.92	0.00	7.63	1.096	239
2.336	18.74	21.00	0.00	7.64	1.096	239
2.368	18.81	21.07	-0.01	7.63	1.096	239
2.400	18.85	21.12	0.00	7.64	1.096	239
2.432	18.88	21.14	0.00	7.63	1.096	239
2.464	18.89	21.16	0.00	7.63	1.096	239
2.496	18.89	21.15	-0.00	7.63	1.096	239
2.528	18.86	21.13	-0.00	7.63	1.096	239
2.560	18.84	21.10	0.00	7.64	1.096	239
2.592	18.85	21.11	-0.00	7.63	1.096	239
2.624	18.86	21.13	-0.00	7.63	1.096	239
2.656	18.88	21.14	-0.00	7.63	1.220	266
2.688	18.89	21.16	-0.00	7.63	1.220	266
2.720	18.92	21.18	0.00	7.63	1.220	266
2.752	18.92	21.19	0.00	7.64	1.220	266
2.784	18.94	21.20	0.00	7.63	1.220	266
2.816	18.96	21.22	-0.00	7.63	1.220	266
2.848	18.96	21.23	0.00	7.63	1.220	266
2.880	18.96	21.22	0.00	7.63	1.220	266
2.912	18.95	21.21	-0.00	7.63	1.220	266
2.944	18.93	21.20	0.00	7.63	1.220	266
2.976	18.91	21.17	-0.00	7.63	1.220	266
3.008	18.88	21.14	-0.00	7.63	1.220	266
3.040	18.87	21.13	-0.00	7.63	1.220	266
3.072	18.88	21.14	-0.00	7.63	1.220	266
3.104	18.89	21.16	0.00	7.63	1.225	267
3.136	18.90	21.17	0.00	7.64	1.225	267
3.168	18.91	21.17	-0.00	7.63	1.225	267
3.200	18.92	21.19	-0.00	7.63	1.225	267
3.232	18.94	21.20	-0.00	7.63	1.225	267
3.264	18.95	21.21	0.00	7.63	1.225	267
