3.456	-0.00	6.38	0.000	0
3.488	-0.00	6.38	0.000	0
3.520	-0.00	6.38	0.000	146
3.552	-0.00	6.38	0.000	157
3.584	0.43	6.81	0.000	168
3.616	3.06	9.44	0.023	177
3.648	9.27	15.65	0.023	180
3.680	18.31	24.69	0.023	179
3.712	27.35	33.73	0.023	177
3.744	34.25	40.63	0.179	170
3.776	38.67	45.05	0.179	162
3.808	40.96	47.34	0.179	157
3.840	40.97	47.35	0.179	152
3.872	38.39	44.78	0.179	149
3.904	33.76	40.14	0.197	155
3.936	28.20	34.58	0.197	164
3.968	23.05	29.43	0.197	159
4.000	19.42	25.80	0.197	154
4.032	17.97	24.35	0.188	149
4.064	18.29	24.67	0.188	145
4.096	19.26	25.64	0.188	141
4.128	20.01	26.39	0.188	138
4.160	20.41	26.79	0.188	135
4.192	20.47	26.85	0.170	133
4.224	20.01	26.39	0.170	131
4.256	19.09	25.48	0.170	130
4.288	18.01	24.39	0.170	130
4.320	16.97	23.35	0.156	129
4.352	16.05	22.43	0.156	130
4.384	15.26	21.64	0.156	142
4.416	14.64	21.02	0.156	147
4.448	14.27	20.65	0.156	159
4.480	14.61	20.99	0.147	171
4.512	16.08	22.46	0.147	178
4.544	18.65	25.03	0.147	180
4.576	22.21	28.59	0.147	178
4.608	26.54	32.92	0.179	176
4.640	31.09	37.47	0.179	168
4.672	35.12	41.50	0.179	161
4.704	37.74	44.12	0.179	156
4.736	38.19	44.57	0.206	152
4.768	36.31	42.69	0.206	149
4.800	32.66	39.04	0.206	158
4.832	28.16	34.54	0.206	163
4.864	23.84	30.23	0.206	158
4.896	20.83	27.21	0.183	152
4.928	19.69	26.08	0.183	148
4.960	19.94	26.32	0.183	144
4.992	20.47	26.85	0.183	141
5.024	20.73	27.11	0.183	137
5.056	20.69	27.08	0.183	135
5.088	20.44	26.83	0.183	133
5.120	19.73	26.11	0.183	131
5.152	18.66	25.04	0.183	130
5.184	17.59	23.97	0.156	129
5.216	16.66	23.04	0.156	129
5.248	15.89	22.28	0.156	130
5.280	15.26	21.64	0.156	142
5.312	14.71	21.09	0.147	150
5.344	14.41	20.79	0.147	162
5.376	14.84	21.22	0.147	173
5.408	16.44	22.82	0.147	179
5.440	19.23	25.62	0.165	180
5.472	23.10	29.48	0.165	177
5.504	27.71	34.09	0.165	175
5.536	32.36	38.74	0.165	167
5.568	36.19	42.57	0.165	161
5.600	38.34	44.73	0.206	155
5.632	38.26	44.64	0.206	151
5.664	36.04	42.42	0.206	150
5.696	32.24	38.62	0.206	159
5.728	27.69	34.08	0.188	162
5.760	23.47	29.85	0.188	156
5.792	20.69	27.07	0.188	152
5.824	19.79	26.17	0.188	147
5.856	20.10	26.48	0.188	143
5.888	20.59	26.97	0.188	140
5.920	20.82	27.20	0.188	137
5.952	20.75	27.13	0.188	134
5.984	20.41	26.79	0.188	133
6.016	19.61	25.99	0.161	131
6.048	18.49	24.88	0.161	130
6.080	17.40	23.78	0.161	129
6.112	16.53	22.91	0.161	129
6.144	15.86	22.24	0.161	130
6.176	15.28	21.67	0.151	143
6.208	14.81	21.19	0.151	152
6.240	14.58	20.96	0.151	164
6.272	15.03	21.41	0.151	175
6.304	16.70	23.08	0.156	180
6.336	19.68	26.06	0.156	179
6.368	23.78	30.17	0.156	177
6.400	28.51	34.89	0.156	172
6.432	33.06	39.44	0.202	165
6.464	36.59	42.97	0.202	159
6.496	38.29	44.68	0.202	154
6.528	37.70	44.08	0.202	150
6.560	35.00	41.38	0.202	153
6.592	30.93	37.32	0.193	162
6.624	26.47	32.85	0.193	161
6.656	22.70	29.08	0.193	156
6.688	20.58	26.96	0.193	150
6.720	20.19	26.57	0.188	146
6.752	20.69	27.07	0.188	143
6.784	21.13	27.51	0.188	139
6.816	21.17	27.55	0.188	136
6.848	20.93	27.31	0.188	134
6.880	20.34	26.72	0.170	132
6.912	19.26	25.64	0.170	131
6.944	18.02	24.40	0.170	130
6.976	16.97	23.35	0.170	129
7.008	16.18	22.56	0.156	129
7.040	15.61	21.99	0.156	130
7.072	15.16	21.54	0.156	144
7.104	14.80	21.18	0.156	155
7.136	14.67	21.05	0.156	167
7.168	15.30	21.68	0.147	176
7.200	17.23	23.61	0.147	180
7.232	20.50	26.88	0.147	179
7.264	24.82	31.20	0.147	177
7.296	29.55	35.93	0.188	171
7.328	33.91	40.29	0.188	164
7.360	37.14	43.52	0.188	158
7.392	38.40	44.78	0.188	153
7.424	37.33	43.71	0.202	150
7.456	34.24	40.62	0.202	154
7.488	29.97	36.35	0.202	164
7.520	25.49	31.88	0.202	159
7.552	21.95	28.33	0.202	154
7.584	20.24	26.62	0.188	150
7.616	20.21	26.59	0.188	146
7.648	20.81	27.19	0.188	142
7.680	21.20	27.58	0.188	138
7.712	21.29	27.67	0.179	136
7.744	21.13	27.52	0.179	134
7.776	20.54	26.92	0.179	132
7.808	19.44	25.83	0.179	130
7.840	18.21	24.59	0.179	130
7.872	17.11	23.49	0.151	129
7.904	16.19	22.57	0.151	129
7.936	15.46	21.84	0.151	142
7.968	14.91	21.29	0.151	146
8.000	14.53	20.91	0.151	157
8.032	14.82	21.20	0.151	168
8.064	16.18	22.57	0.151	178
8.096	18.61	24.99	0.151	180
8.128	22.01	28.39	0.151	179
8.160	26.28	32.67	0.174	177
8.192	30.91	37.29	0.174	170
8.224	35.03	41.41	0.174	162
8.256	37.76	44.14	0.174	157
8.288	38.42	44.80	0.206	152
8.320	36.77	43.15	0.206	149
